subjectIx,blockId,criterion,performance,failed
24,e002,SB_accuracy,20,FALSE
24,e003,SB_accuracy,55,FALSE
24,e004,SB_accuracy,69,FALSE
24,e005,SB_accuracy,70,FALSE
24,e006,SB_accuracy,80,FALSE
24,e007,SB_accuracy,75,FALSE
24,e008,SB_accuracy,62,FALSE
24,e009,SB_accuracy,44,FALSE
24,e010,SB_accuracy,80,FALSE
24,e011,SB_accuracy,30,FALSE
24,e000,SL_accuracy,56,FALSE
24,e001,SL_accuracy,71,FALSE
24,e002,SL_accuracy,33,FALSE
24,e003,SL_accuracy,67,FALSE
24,e004,SL_accuracy,64,FALSE
24,e005,SL_accuracy,56,FALSE
24,e006,SL_accuracy,50,FALSE
24,e007,SL_accuracy,89,FALSE
24,e008,SL_accuracy,25,FALSE
24,e009,SL_accuracy,40,FALSE
24,e010,SL_accuracy,62,FALSE
24,e011,SL_accuracy,40,FALSE
24,e000,SR_accuracy,70,FALSE
24,e001,SR_accuracy,38,FALSE
24,e002,SR_accuracy,27,FALSE
24,e003,SR_accuracy,30,FALSE
24,e004,SR_accuracy,36,FALSE
24,e005,SR_accuracy,40,FALSE
24,e006,SR_accuracy,38,FALSE
24,e007,SR_accuracy,64,FALSE
24,e008,SR_accuracy,50,FALSE
24,e009,SR_accuracy,42,FALSE
24,e010,SR_accuracy,38,FALSE
24,e011,SR_accuracy,45,FALSE
25,e000,IG_accuracy,100,FALSE
25,e001,IG_accuracy,91,FALSE
25,e002,IG_accuracy,100,FALSE
25,e003,IG_accuracy,82,FALSE
25,e004,IG_accuracy,100,FALSE
25,e005,IG_accuracy,89,FALSE
25,e006,IG_accuracy,91,FALSE
25,e007,IG_accuracy,82,FALSE
25,e008,IG_accuracy,100,FALSE
25,e009,IG_accuracy,100,FALSE
25,e010,IG_accuracy,100,FALSE
25,e011,IG_accuracy,100,FALSE
25,e000,NS_accuracy,100,FALSE
25,e001,NS_accuracy,100,FALSE
25,e002,NS_accuracy,96.5,FALSE
25,e003,NS_accuracy,100,FALSE
25,e004,NS_accuracy,98.5,FALSE
25,e005,NS_accuracy,100,FALSE
25,e006,NS_accuracy,100,FALSE
25,e007,NS_accuracy,100,FALSE
25,e008,NS_accuracy,100,FALSE
25,e009,NS_accuracy,98.5,FALSE
25,e010,NS_accuracy,98.5,FALSE
25,e011,NS_accuracy,98.5,FALSE
25,e000,NS_mean_RT,596,FALSE
25,e001,NS_mean_RT,534.5,FALSE
25,e002,NS_mean_RT,546,FALSE
25,e003,NS_mean_RT,563.5,FALSE
25,e004,NS_mean_RT,537.5,FALSE
25,e005,NS_mean_RT,554,FALSE
25,e006,NS_mean_RT,540,FALSE
25,e007,NS_mean_RT,541.5,FALSE
25,e008,NS_mean_RT,534,FALSE
25,e009,NS_mean_RT,533.5,FALSE
25,e010,NS_mean_RT,574.5,FALSE
25,e011,NS_mean_RT,545,FALSE
25,e000,NS_mean_RTdiff,9,FALSE
25,e001,NS_mean_RTdiff,14.5,FALSE
25,e002,NS_mean_RTdiff,18.5,FALSE
25,e003,NS_mean_RTdiff,20,FALSE
25,e004,NS_mean_RTdiff,10.5,FALSE
25,e005,NS_mean_RTdiff,16,FALSE
25,e006,NS_mean_RTdiff,8.5,FALSE
25,e007,NS_mean_RTdiff,15.5,FALSE
25,e008,NS_mean_RTdiff,13.5,FALSE
25,e009,NS_mean_RTdiff,15,FALSE
25,e010,NS_mean_RTdiff,14.5,FALSE
25,e011,NS_mean_RTdiff,14,FALSE
25,e000,SB_accuracy,30,FALSE
25,e001,SB_accuracy,27,FALSE
25,e002,SB_accuracy,0,TRUE
25,e003,SB_accuracy,36,FALSE
25,e004,SB_accuracy,38,FALSE
25,e005,SB_accuracy,40,FALSE
25,e006,SB_accuracy,47,FALSE
25,e007,SB_accuracy,38,FALSE
25,e008,SB_accuracy,50,FALSE
25,e009,SB_accuracy,33,FALSE
25,e010,SB_accuracy,20,FALSE
25,e011,SB_accuracy,30,FALSE
25,e000,SL_accuracy,33,FALSE
25,e001,SL_accuracy,43,FALSE
25,e002,SL_accuracy,13,TRUE
25,e003,SL_accuracy,0,TRUE
25,e004,SL_accuracy,36,FALSE
25,e005,SL_accuracy,33,FALSE
25,e006,SL_accuracy,38,FALSE
25,e007,SL_accuracy,22,FALSE
25,e008,SL_accuracy,17,TRUE
25,e009,SL_accuracy,40,FALSE
25,e010,SL_accuracy,25,FALSE
25,e011,SL_accuracy,60,FALSE
25,e000,SR_accuracy,40,FALSE
25,e001,SR_accuracy,0,TRUE
25,e002,SR_accuracy,27,FALSE
25,e003,SR_accuracy,0,TRUE
25,e004,SR_accuracy,18,TRUE
25,e005,SR_accuracy,20,FALSE
25,e006,SR_accuracy,12,TRUE
25,e007,SR_accuracy,18,TRUE
25,e008,SR_accuracy,0,TRUE
25,e009,SR_accuracy,25,FALSE
25,e010,SR_accuracy,38,FALSE
25,e011,SR_accuracy,36,FALSE
26,e000,IG_accuracy,82,FALSE
26,e001,IG_accuracy,82,FALSE
26,e002,IG_accuracy,82,FALSE
26,e003,IG_accuracy,73,TRUE
26,e004,IG_accuracy,86,FALSE
26,e005,IG_accuracy,89,FALSE
26,e006,IG_accuracy,100,FALSE
26,e007,IG_accuracy,100,FALSE
26,e008,IG_accuracy,92,FALSE
26,e009,IG_accuracy,100,FALSE
26,e010,IG_accuracy,86,FALSE
26,e011,IG_accuracy,80,FALSE
26,e000,NS_accuracy,98.5,FALSE
26,e001,NS_accuracy,97,FALSE
26,e002,NS_accuracy,100,FALSE
26,e003,NS_accuracy,98.5,FALSE
26,e004,NS_accuracy,98.5,FALSE
26,e005,NS_accuracy,98.5,FALSE
26,e006,NS_accuracy,98.5,FALSE
26,e007,NS_accuracy,98.5,FALSE
26,e008,NS_accuracy,100,FALSE
26,e009,NS_accuracy,95.5,FALSE
26,e010,NS_accuracy,100,FALSE
26,e011,NS_accuracy,95,FALSE
26,e000,NS_mean_RT,606,FALSE
26,e001,NS_mean_RT,610,FALSE
26,e002,NS_mean_RT,625,FALSE
26,e003,NS_mean_RT,656.5,TRUE
26,e004,NS_mean_RT,631,FALSE
26,e005,NS_mean_RT,655,TRUE
26,e006,NS_mean_RT,591,FALSE
26,e007,NS_mean_RT,600.5,FALSE
26,e008,NS_mean_RT,604.5,FALSE
26,e009,NS_mean_RT,604.5,FALSE
26,e010,NS_mean_RT,660,TRUE
26,e011,NS_mean_RT,639.5,FALSE
26,e000,NS_mean_RTdiff,23.5,FALSE
26,e001,NS_mean_RTdiff,22,FALSE
26,e002,NS_mean_RTdiff,21,FALSE
26,e003,NS_mean_RTdiff,21.5,FALSE
26,e004,NS_mean_RTdiff,17,FALSE
26,e005,NS_mean_RTdiff,21,FALSE
26,e006,NS_mean_RTdiff,20,FALSE
26,e007,NS_mean_RTdiff,19.5,FALSE
26,e008,NS_mean_RTdiff,21.5,FALSE
26,e009,NS_mean_RTdiff,19,FALSE
26,e010,NS_mean_RTdiff,17.5,FALSE
26,e011,NS_mean_RTdiff,24.5,FALSE
26,e000,SB_accuracy,50,FALSE
26,e001,SB_accuracy,64,FALSE
26,e002,SB_accuracy,20,FALSE
26,e003,SB_accuracy,55,FALSE
26,e004,SB_accuracy,69,FALSE
26,e005,SB_accuracy,80,FALSE
26,e006,SB_accuracy,60,FALSE
26,e007,SB_accuracy,62,FALSE
26,e008,SB_accuracy,38,FALSE
26,e009,SB_accuracy,56,FALSE
26,e010,SB_accuracy,60,FALSE
26,e011,SB_accuracy,20,FALSE
26,e000,SL_accuracy,22,FALSE
26,e001,SL_accuracy,43,FALSE
26,e002,SL_accuracy,33,FALSE
26,e003,SL_accuracy,33,FALSE
26,e004,SL_accuracy,18,TRUE
26,e005,SL_accuracy,33,FALSE
26,e006,SL_accuracy,25,FALSE
26,e007,SL_accuracy,33,FALSE
26,e008,SL_accuracy,25,FALSE
26,e009,SL_accuracy,40,FALSE
26,e010,SL_accuracy,25,FALSE
26,e011,SL_accuracy,40,FALSE
26,e000,SR_accuracy,30,FALSE
26,e001,SR_accuracy,62,FALSE
26,e002,SR_accuracy,45,FALSE
26,e003,SR_accuracy,50,FALSE
26,e004,SR_accuracy,27,FALSE
26,e005,SR_accuracy,20,FALSE
26,e006,SR_accuracy,12,TRUE
26,e007,SR_accuracy,18,TRUE
26,e008,SR_accuracy,40,FALSE
26,e009,SR_accuracy,25,FALSE
26,e010,SR_accuracy,25,FALSE
26,e011,SR_accuracy,45,FALSE
27,e000,IG_accuracy,100,FALSE
27,e001,IG_accuracy,82,FALSE
27,e002,IG_accuracy,91,FALSE
27,e003,IG_accuracy,91,FALSE
27,e004,IG_accuracy,100,FALSE
27,e005,IG_accuracy,89,FALSE
27,e006,IG_accuracy,91,FALSE
27,e007,IG_accuracy,82,FALSE
27,e008,IG_accuracy,100,FALSE
27,e009,IG_accuracy,75,TRUE
27,e010,IG_accuracy,100,FALSE
27,e011,IG_accuracy,90,FALSE
27,e000,NS_accuracy,100,FALSE
27,e001,NS_accuracy,95,FALSE
27,e002,NS_accuracy,96.5,FALSE
27,e003,NS_accuracy,98.5,FALSE
27,e004,NS_accuracy,96.5,FALSE
27,e005,NS_accuracy,93.5,FALSE
27,e006,NS_accuracy,100,FALSE
27,e007,NS_accuracy,98.5,FALSE
27,e008,NS_accuracy,96.5,FALSE
27,e009,NS_accuracy,91,FALSE
27,e010,NS_accuracy,90,FALSE
27,e011,NS_accuracy,91.5,FALSE
27,e000,NS_mean_RT,626.5,FALSE
27,e001,NS_mean_RT,641.5,FALSE
27,e002,NS_mean_RT,598.5,FALSE
27,e003,NS_mean_RT,631.5,FALSE
27,e004,NS_mean_RT,663.5,TRUE
27,e005,NS_mean_RT,755.5,TRUE
27,e006,NS_mean_RT,705.5,TRUE
27,e007,NS_mean_RT,613,FALSE
27,e008,NS_mean_RT,630,FALSE
27,e009,NS_mean_RT,624.5,FALSE
27,e010,NS_mean_RT,620,FALSE
27,e011,NS_mean_RT,644,FALSE
27,e000,NS_mean_RTdiff,13,FALSE
27,e001,NS_mean_RTdiff,19,FALSE
27,e002,NS_mean_RTdiff,19,FALSE
27,e003,NS_mean_RTdiff,23,FALSE
27,e004,NS_mean_RTdiff,17.5,FALSE
27,e005,NS_mean_RTdiff,20.5,FALSE
27,e006,NS_mean_RTdiff,9,FALSE
27,e007,NS_mean_RTdiff,17,FALSE
27,e008,NS_mean_RTdiff,27,FALSE
27,e009,NS_mean_RTdiff,16.5,FALSE
27,e010,NS_mean_RTdiff,26,FALSE
27,e011,NS_mean_RTdiff,21,FALSE
27,e000,SB_accuracy,60,FALSE
27,e001,SB_accuracy,55,FALSE
27,e002,SB_accuracy,40,FALSE
27,e003,SB_accuracy,64,FALSE
27,e004,SB_accuracy,69,FALSE
27,e005,SB_accuracy,80,FALSE
27,e006,SB_accuracy,93,FALSE
27,e007,SB_accuracy,50,FALSE
27,e008,SB_accuracy,62,FALSE
27,e009,SB_accuracy,44,FALSE
27,e010,SB_accuracy,80,FALSE
27,e011,SB_accuracy,50,FALSE
27,e000,SL_accuracy,67,FALSE
27,e001,SL_accuracy,43,FALSE
27,e002,SL_accuracy,67,FALSE
27,e003,SL_accuracy,56,FALSE
27,e004,SL_accuracy,36,FALSE
27,e005,SL_accuracy,44,FALSE
27,e006,SL_accuracy,88,FALSE
27,e007,SL_accuracy,56,FALSE
27,e008,SL_accuracy,50,FALSE
27,e009,SL_accuracy,40,FALSE
27,e010,SL_accuracy,50,FALSE
27,e011,SL_accuracy,90,FALSE
27,e000,SR_accuracy,50,FALSE
27,e001,SR_accuracy,50,FALSE
27,e002,SR_accuracy,55,FALSE
27,e003,SR_accuracy,50,FALSE
27,e004,SR_accuracy,55,FALSE
27,e005,SR_accuracy,40,FALSE
27,e006,SR_accuracy,50,FALSE
27,e007,SR_accuracy,36,FALSE
27,e008,SR_accuracy,50,FALSE
27,e009,SR_accuracy,33,FALSE
27,e010,SR_accuracy,38,FALSE
27,e011,SR_accuracy,27,FALSE
28,e000,IG_accuracy,100,FALSE
28,e001,IG_accuracy,100,FALSE
28,e002,IG_accuracy,91,FALSE
28,e003,IG_accuracy,82,FALSE
28,e004,IG_accuracy,86,FALSE
28,e005,IG_accuracy,78,TRUE
28,e006,IG_accuracy,9,TRUE
28,e007,IG_accuracy,100,FALSE
28,e008,IG_accuracy,85,FALSE
28,e009,IG_accuracy,100,FALSE
28,e010,IG_accuracy,86,FALSE
28,e011,IG_accuracy,90,FALSE
28,e000,NS_accuracy,98.5,FALSE
28,e001,NS_accuracy,95,FALSE
28,e002,NS_accuracy,91.5,FALSE
28,e003,NS_accuracy,95,FALSE
28,e004,NS_accuracy,88,FALSE
28,e005,NS_accuracy,95.5,FALSE
28,e006,NS_accuracy,14,TRUE
28,e007,NS_accuracy,95.5,FALSE
28,e008,NS_accuracy,98,FALSE
28,e009,NS_accuracy,94,FALSE
28,e010,NS_accuracy,95,FALSE
28,e011,NS_accuracy,98.5,FALSE
28,e000,NS_mean_RT,522,FALSE
28,e001,NS_mean_RT,513,FALSE
28,e002,NS_mean_RT,559,FALSE
28,e003,NS_mean_RT,556.5,FALSE
28,e004,NS_mean_RT,564,FALSE
28,e005,NS_mean_RT,571.5,FALSE
28,e006,NS_mean_RT,634,FALSE
28,e007,NS_mean_RT,627,FALSE
28,e008,NS_mean_RT,619,FALSE
28,e009,NS_mean_RT,560.5,FALSE
28,e010,NS_mean_RT,589.5,FALSE
28,e011,NS_mean_RT,563,FALSE
28,e000,NS_mean_RTdiff,14,FALSE
28,e001,NS_mean_RTdiff,21,FALSE
28,e002,NS_mean_RTdiff,12.5,FALSE
28,e003,NS_mean_RTdiff,29.5,FALSE
28,e004,NS_mean_RTdiff,22,FALSE
28,e005,NS_mean_RTdiff,15,FALSE
28,e006,NS_mean_RTdiff,100,TRUE
28,e007,NS_mean_RTdiff,14,FALSE
28,e008,NS_mean_RTdiff,12,FALSE
28,e009,NS_mean_RTdiff,16,FALSE
28,e010,NS_mean_RTdiff,22,FALSE
28,e011,NS_mean_RTdiff,22.5,FALSE
28,e000,SB_accuracy,10,TRUE
28,e001,SB_accuracy,45,FALSE
28,e002,SB_accuracy,0,TRUE
28,e003,SB_accuracy,36,FALSE
28,e004,SB_accuracy,46,FALSE
28,e005,SB_accuracy,50,FALSE
28,e006,SB_accuracy,53,FALSE
28,e007,SB_accuracy,50,FALSE
28,e008,SB_accuracy,62,FALSE
28,e009,SB_accuracy,44,FALSE
28,e010,SB_accuracy,50,FALSE
28,e011,SB_accuracy,50,FALSE
28,e000,SL_accuracy,22,FALSE
28,e001,SL_accuracy,14,TRUE
28,e002,SL_accuracy,13,TRUE
28,e003,SL_accuracy,11,TRUE
28,e004,SL_accuracy,27,FALSE
28,e005,SL_accuracy,11,TRUE
28,e006,SL_accuracy,25,FALSE
28,e007,SL_accuracy,33,FALSE
28,e008,SL_accuracy,17,TRUE
28,e009,SL_accuracy,60,FALSE
28,e010,SL_accuracy,38,FALSE
28,e011,SL_accuracy,30,FALSE
28,e000,SR_accuracy,30,FALSE
28,e001,SR_accuracy,12,TRUE
28,e002,SR_accuracy,45,FALSE
28,e003,SR_accuracy,20,FALSE
28,e004,SR_accuracy,27,FALSE
28,e005,SR_accuracy,30,FALSE
28,e006,SR_accuracy,12,TRUE
28,e007,SR_accuracy,18,TRUE
28,e008,SR_accuracy,10,TRUE
28,e009,SR_accuracy,33,FALSE
28,e010,SR_accuracy,38,FALSE
28,e011,SR_accuracy,36,FALSE
29,e000,IG_accuracy,100,FALSE
29,e001,IG_accuracy,100,FALSE
29,e002,IG_accuracy,91,FALSE
29,e003,IG_accuracy,82,FALSE
29,e004,IG_accuracy,100,FALSE
29,e005,IG_accuracy,100,FALSE
29,e006,IG_accuracy,100,FALSE
29,e007,IG_accuracy,100,FALSE
29,e008,IG_accuracy,100,FALSE
29,e009,IG_accuracy,100,FALSE
29,e010,IG_accuracy,100,FALSE
29,e011,IG_accuracy,100,FALSE
29,e000,NS_accuracy,97,FALSE
29,e001,NS_accuracy,98.5,FALSE
29,e002,NS_accuracy,95,FALSE
29,e003,NS_accuracy,84.5,TRUE
29,e004,NS_accuracy,97,FALSE
29,e005,NS_accuracy,95,FALSE
29,e006,NS_accuracy,95,FALSE
29,e007,NS_accuracy,98.5,FALSE
29,e008,NS_accuracy,98,FALSE
29,e009,NS_accuracy,94,FALSE
29,e010,NS_accuracy,95,FALSE
29,e011,NS_accuracy,86.5,FALSE
29,e000,NS_mean_RT,614.5,FALSE
29,e001,NS_mean_RT,615.5,FALSE
29,e002,NS_mean_RT,612,FALSE
29,e003,NS_mean_RT,643.5,FALSE
29,e004,NS_mean_RT,600,FALSE
29,e005,NS_mean_RT,607,FALSE
29,e006,NS_mean_RT,614,FALSE
29,e007,NS_mean_RT,649,FALSE
29,e008,NS_mean_RT,586.5,FALSE
29,e009,NS_mean_RT,630.5,FALSE
29,e010,NS_mean_RT,613,FALSE
29,e011,NS_mean_RT,592.5,FALSE
29,e000,NS_mean_RTdiff,20,FALSE
29,e001,NS_mean_RTdiff,19.5,FALSE
29,e002,NS_mean_RTdiff,19,FALSE
29,e003,NS_mean_RTdiff,20.5,FALSE
29,e004,NS_mean_RTdiff,26.5,FALSE
29,e005,NS_mean_RTdiff,23,FALSE
29,e006,NS_mean_RTdiff,16,FALSE
29,e007,NS_mean_RTdiff,22,FALSE
29,e008,NS_mean_RTdiff,21.5,FALSE
29,e009,NS_mean_RTdiff,25.5,FALSE
29,e010,NS_mean_RTdiff,14,FALSE
29,e011,NS_mean_RTdiff,23,FALSE
29,e000,SB_accuracy,40,FALSE
29,e001,SB_accuracy,45,FALSE
29,e002,SB_accuracy,20,FALSE
29,e003,SB_accuracy,36,FALSE
29,e004,SB_accuracy,38,FALSE
29,e005,SB_accuracy,50,FALSE
29,e006,SB_accuracy,60,FALSE
29,e007,SB_accuracy,62,FALSE
29,e008,SB_accuracy,50,FALSE
29,e009,SB_accuracy,44,FALSE
29,e010,SB_accuracy,50,FALSE
29,e011,SB_accuracy,20,FALSE
29,e000,SL_accuracy,56,FALSE
29,e001,SL_accuracy,43,FALSE
29,e002,SL_accuracy,27,FALSE
29,e003,SL_accuracy,33,FALSE
29,e004,SL_accuracy,18,TRUE
29,e005,SL_accuracy,56,FALSE
29,e006,SL_accuracy,50,FALSE
29,e007,SL_accuracy,78,FALSE
29,e008,SL_accuracy,42,FALSE
29,e009,SL_accuracy,20,FALSE
29,e010,SL_accuracy,50,FALSE
29,e011,SL_accuracy,40,FALSE
29,e000,SR_accuracy,50,FALSE
29,e001,SR_accuracy,12,TRUE
29,e002,SR_accuracy,36,FALSE
29,e003,SR_accuracy,30,FALSE
29,e004,SR_accuracy,27,FALSE
29,e005,SR_accuracy,10,TRUE
29,e006,SR_accuracy,25,FALSE
29,e007,SR_accuracy,9,TRUE
29,e008,SR_accuracy,10,TRUE
29,e009,SR_accuracy,42,FALSE
29,e010,SR_accuracy,25,FALSE
29,e011,SR_accuracy,27,FALSE
30,e000,IG_accuracy,91,FALSE
30,e001,IG_accuracy,100,FALSE
30,e002,IG_accuracy,100,FALSE
30,e003,IG_accuracy,91,FALSE
30,e004,IG_accuracy,86,FALSE
30,e005,IG_accuracy,89,FALSE
30,e006,IG_accuracy,100,FALSE
30,e007,IG_accuracy,100,FALSE
30,e008,IG_accuracy,92,FALSE
30,e009,IG_accuracy,100,FALSE
30,e010,IG_accuracy,86,FALSE
30,e011,IG_accuracy,100,FALSE
30,e000,NS_accuracy,97,FALSE
30,e001,NS_accuracy,100,FALSE
30,e002,NS_accuracy,98.5,FALSE
30,e003,NS_accuracy,100,FALSE
30,e004,NS_accuracy,98.5,FALSE
30,e005,NS_accuracy,98.5,FALSE
30,e006,NS_accuracy,100,FALSE
30,e007,NS_accuracy,100,FALSE
30,e008,NS_accuracy,100,FALSE
30,e009,NS_accuracy,97,FALSE
30,e010,NS_accuracy,98.5,FALSE
30,e011,NS_accuracy,98.5,FALSE
30,e000,NS_mean_RT,580,FALSE
30,e001,NS_mean_RT,595,FALSE
30,e002,NS_mean_RT,633.5,FALSE
30,e003,NS_mean_RT,613,FALSE
30,e004,NS_mean_RT,618.5,FALSE
30,e005,NS_mean_RT,652,TRUE
30,e006,NS_mean_RT,575.5,FALSE
30,e007,NS_mean_RT,638.5,FALSE
30,e008,NS_mean_RT,564.5,FALSE
30,e009,NS_mean_RT,610,FALSE
30,e010,NS_mean_RT,648,FALSE
30,e011,NS_mean_RT,615,FALSE
30,e000,NS_mean_RTdiff,21,FALSE
30,e001,NS_mean_RTdiff,21,FALSE
30,e002,NS_mean_RTdiff,20,FALSE
30,e003,NS_mean_RTdiff,23,FALSE
30,e004,NS_mean_RTdiff,24.5,FALSE
30,e005,NS_mean_RTdiff,26,FALSE
30,e006,NS_mean_RTdiff,16,FALSE
30,e007,NS_mean_RTdiff,15,FALSE
30,e008,NS_mean_RTdiff,15,FALSE
30,e009,NS_mean_RTdiff,23.5,FALSE
30,e010,NS_mean_RTdiff,15,FALSE
30,e011,NS_mean_RTdiff,13,FALSE
30,e000,SB_accuracy,20,FALSE
30,e001,SB_accuracy,45,FALSE
30,e002,SB_accuracy,0,TRUE
30,e003,SB_accuracy,45,FALSE
30,e004,SB_accuracy,54,FALSE
30,e005,SB_accuracy,60,FALSE
30,e006,SB_accuracy,60,FALSE
30,e007,SB_accuracy,75,FALSE
30,e008,SB_accuracy,50,FALSE
30,e009,SB_accuracy,44,FALSE
30,e010,SB_accuracy,40,FALSE
30,e011,SB_accuracy,40,FALSE
30,e000,SL_accuracy,44,FALSE
30,e001,SL_accuracy,29,FALSE
30,e002,SL_accuracy,27,FALSE
30,e003,SL_accuracy,56,FALSE
30,e004,SL_accuracy,45,FALSE
30,e005,SL_accuracy,56,FALSE
30,e006,SL_accuracy,38,FALSE
30,e007,SL_accuracy,33,FALSE
30,e008,SL_accuracy,58,FALSE
30,e009,SL_accuracy,20,FALSE
30,e010,SL_accuracy,50,FALSE
30,e011,SL_accuracy,60,FALSE
30,e000,SR_accuracy,30,FALSE
30,e001,SR_accuracy,12,TRUE
30,e002,SR_accuracy,36,FALSE
30,e003,SR_accuracy,30,FALSE
30,e004,SR_accuracy,27,FALSE
30,e005,SR_accuracy,0,TRUE
30,e006,SR_accuracy,50,FALSE
30,e007,SR_accuracy,36,FALSE
30,e008,SR_accuracy,30,FALSE
30,e009,SR_accuracy,50,FALSE
30,e010,SR_accuracy,50,FALSE
30,e011,SR_accuracy,27,FALSE
31,e000,IG_accuracy,91,FALSE
31,e001,IG_accuracy,100,FALSE
31,e002,IG_accuracy,91,FALSE
31,e003,IG_accuracy,100,FALSE
31,e004,IG_accuracy,71,TRUE
31,e005,IG_accuracy,100,FALSE
31,e006,IG_accuracy,100,FALSE
31,e007,IG_accuracy,100,FALSE
31,e008,IG_accuracy,100,FALSE
31,e009,IG_accuracy,100,FALSE
31,e010,IG_accuracy,100,FALSE
31,e011,IG_accuracy,100,FALSE
31,e000,NS_accuracy,100,FALSE
31,e001,NS_accuracy,98.5,FALSE
31,e002,NS_accuracy,100,FALSE
31,e003,NS_accuracy,98.5,FALSE
31,e004,NS_accuracy,98.5,FALSE
31,e005,NS_accuracy,100,FALSE
31,e006,NS_accuracy,100,FALSE
31,e007,NS_accuracy,95,FALSE
31,e008,NS_accuracy,100,FALSE
31,e009,NS_accuracy,100,FALSE
31,e010,NS_accuracy,100,FALSE
31,e011,NS_accuracy,100,FALSE
31,e000,NS_mean_RT,565,FALSE
31,e001,NS_mean_RT,650.5,TRUE
31,e002,NS_mean_RT,628,FALSE
31,e003,NS_mean_RT,606.5,FALSE
31,e004,NS_mean_RT,639,FALSE
31,e005,NS_mean_RT,587,FALSE
31,e006,NS_mean_RT,590,FALSE
31,e007,NS_mean_RT,624,FALSE
31,e008,NS_mean_RT,620.5,FALSE
31,e009,NS_mean_RT,627,FALSE
31,e010,NS_mean_RT,621.5,FALSE
31,e011,NS_mean_RT,649,FALSE
31,e000,NS_mean_RTdiff,25.5,FALSE
31,e001,NS_mean_RTdiff,14.5,FALSE
31,e002,NS_mean_RTdiff,21,FALSE
31,e003,NS_mean_RTdiff,27,FALSE
31,e004,NS_mean_RTdiff,20,FALSE
31,e005,NS_mean_RTdiff,14.5,FALSE
31,e006,NS_mean_RTdiff,18.5,FALSE
31,e007,NS_mean_RTdiff,18.5,FALSE
31,e008,NS_mean_RTdiff,16.5,FALSE
31,e009,NS_mean_RTdiff,26.5,FALSE
31,e010,NS_mean_RTdiff,24,FALSE
31,e011,NS_mean_RTdiff,18,FALSE
31,e000,SB_accuracy,40,FALSE
31,e001,SB_accuracy,64,FALSE
31,e002,SB_accuracy,60,FALSE
31,e003,SB_accuracy,55,FALSE
31,e004,SB_accuracy,62,FALSE
31,e005,SB_accuracy,80,FALSE
31,e006,SB_accuracy,73,FALSE
31,e007,SB_accuracy,75,FALSE
31,e008,SB_accuracy,62,FALSE
31,e009,SB_accuracy,67,FALSE
31,e010,SB_accuracy,80,FALSE
31,e011,SB_accuracy,50,FALSE
31,e000,SL_accuracy,78,FALSE
31,e001,SL_accuracy,43,FALSE
31,e002,SL_accuracy,53,FALSE
31,e003,SL_accuracy,44,FALSE
31,e004,SL_accuracy,36,FALSE
31,e005,SL_accuracy,44,FALSE
31,e006,SL_accuracy,50,FALSE
31,e007,SL_accuracy,56,FALSE
31,e008,SL_accuracy,67,FALSE
31,e009,SL_accuracy,80,FALSE
31,e010,SL_accuracy,44,FALSE
31,e011,SL_accuracy,50,FALSE
31,e000,SR_accuracy,70,FALSE
31,e001,SR_accuracy,62,FALSE
31,e002,SR_accuracy,55,FALSE
31,e003,SR_accuracy,70,FALSE
31,e004,SR_accuracy,55,FALSE
31,e005,SR_accuracy,30,FALSE
31,e006,SR_accuracy,50,FALSE
31,e007,SR_accuracy,64,FALSE
31,e008,SR_accuracy,40,FALSE
31,e009,SR_accuracy,67,FALSE
31,e010,SR_accuracy,88,FALSE
31,e011,SR_accuracy,55,FALSE
32,e000,IG_accuracy,91,FALSE
32,e001,IG_accuracy,91,FALSE
32,e002,IG_accuracy,91,FALSE
32,e003,IG_accuracy,73,TRUE
32,e004,IG_accuracy,86,FALSE
32,e005,IG_accuracy,89,FALSE
32,e006,IG_accuracy,91,FALSE
32,e007,IG_accuracy,100,FALSE
32,e008,IG_accuracy,92,FALSE
32,e009,IG_accuracy,100,FALSE
32,e010,IG_accuracy,100,FALSE
32,e011,IG_accuracy,100,FALSE
32,e000,NS_accuracy,100,FALSE
32,e001,NS_accuracy,95.5,FALSE
32,e002,NS_accuracy,98.5,FALSE
32,e003,NS_accuracy,98.5,FALSE
32,e004,NS_accuracy,100,FALSE
32,e005,NS_accuracy,100,FALSE
32,e006,NS_accuracy,98.5,FALSE
32,e007,NS_accuracy,100,FALSE
32,e008,NS_accuracy,100,FALSE
32,e009,NS_accuracy,100,FALSE
32,e010,NS_accuracy,100,FALSE
32,e011,NS_accuracy,100,FALSE
32,e000,NS_mean_RT,547.5,FALSE
32,e001,NS_mean_RT,493,FALSE
32,e002,NS_mean_RT,528.5,FALSE
32,e003,NS_mean_RT,525.5,FALSE
32,e004,NS_mean_RT,526.5,FALSE
32,e005,NS_mean_RT,521.5,FALSE
32,e006,NS_mean_RT,516,FALSE
32,e007,NS_mean_RT,527,FALSE
32,e008,NS_mean_RT,499,FALSE
32,e009,NS_mean_RT,496,FALSE
32,e010,NS_mean_RT,505,FALSE
32,e011,NS_mean_RT,512,FALSE
32,e000,NS_mean_RTdiff,29,FALSE
32,e001,NS_mean_RTdiff,22,FALSE
32,e002,NS_mean_RTdiff,26.5,FALSE
32,e003,NS_mean_RTdiff,23.5,FALSE
32,e004,NS_mean_RTdiff,21,FALSE
32,e005,NS_mean_RTdiff,31.5,FALSE
